Hyper_id;MAE_test;MSE_test;RMSE_test;MAPE_test;MPE_test;MAE_train;MSE_train;RMSE_train;MAPE_train;MPE_train;Window;Dropout Rate;Number of Neurons (each layer);Number of Epochs Filter Size;Batche Size;Prediction Window;
49;86.44004242;12299.96182;110.905193;20.76685101;20.48113069;38.61321955;2490.701878;49.90693217;12.29765973;4.249000569;5;0.2;300;70;100;20;10
49;174.1261628;33541.28206;183.1427914;41.08389125;33.84080189;38.64860832;2561.776371;50.61399383;13.20632995;-1.472327536;5;0.2;300;70;100;20;30
49;68.96101323;9877.296736;99.38459003;20.72943204;17.62469804;40.84515586;2643.128088;51.41136146;11.2669339;7.653945954;5;0.2;300;70;100;20;1
49;48.39622157;4388.699903;66.24726336;15.60572795;3.015486418;46.74106285;3727.1347;61.05026372;12.50938693;5.870166994;5;0.2;300;70;100;20;5
49;47.39162323;4163.883462;64.52816023;14.92392806;4.710476717;32.94810267;1695.095717;41.17154013;9.655887284;2.329143362;5;0.2;300;70;100;20;10
49;34.70617483;2217.258274;47.08777203;10.85393436;5.416928371;29.78947043;1470.1869;38.34301632;9.237343256;2.505972052;5;0.2;300;70;100;20;30
49;34.56174194;1793.52592;42.35004037;12.69240009;11.27693788;50.52166171;4900.171442;70.00122458;13.85169109;4.889396693;5;0.2;300;70;100;20;1
49;23.81261953;862.0725742;29.36107243;10.00175845;-8.313909261;50.85382532;5108.616958;71.4745896;14.4191748;-8.431002518;5;0.2;300;70;100;20;5
49;25.10834595;999.7162657;31.61829005;10.55432501;-8.627318778;47.23868812;3708.375352;60.89643136;12.35401838;0.072488402;5;0.2;300;70;100;20;10
49;19.00258667;488.5993697;22.10428397;7.862116008;-2.894666734;48.36256031;4074.907579;63.83500277;12.91714764;-0.392107686;5;0.2;300;70;100;20;30
50;101.5904597;11852.56526;108.8694873;21.02154244;21.02154244;38.85727801;2150.140842;46.36961119;12.59493685;2.311822419;15;0.7;100;10;20;70;1
50;62.90299327;5580.052797;74.69975098;12.73334764;12.73334764;28.3595531;1436.748046;37.90445944;9.257617993;5.734129551;15;0.7;100;10;20;70;5
50;102.5841359;12209.15998;110.4950677;21.28709021;21.28709021;31.59177121;1905.066006;43.64706182;9.882931577;2.078327939;15;0.7;100;10;20;70;10
50;150.2554052;24950.58634;157.957546;31.25216611;31.25216611;68.58260592;6538.19531;80.85910778;21.13642656;18.44826502;15;0.7;100;10;20;70;30
50;114.3156676;13239.01485;115.060918;27.74789363;27.74789363;76.21804735;7873.211258;88.73111775;24.06753512;24.00273675;15;0.7;100;10;20;70;1
50;20.30775482;813.2829063;28.51811541;4.86066859;2.677353813;33.62345913;1629.492565;40.36697369;11.86623956;4.704568071;15;0.7;100;10;20;70;5
50;104.5271153;11627.3729;107.8302968;25.19315498;25.19315498;76.51018276;9532.25622;97.63327414;25.13552527;23.67310902;15;0.7;100;10;20;70;10
50;156.4101918;25125.89947;158.5115121;37.85460304;37.85460304;63.81163317;6573.150051;81.07496562;19.79215952;17.21275477;15;0.7;100;10;20;70;30
50;80.33733073;7647.127998;87.44785874;18.83073578;18.75302357;32.80935296;1470.5343;38.3475462;11.36553736;-4.007929831;15;0.7;100;10;20;70;1
50;165.9380428;28555.07994;168.9824841;39.49222258;39.49222258;66.43688507;7575.943338;87.03989509;19.87365051;18.84388768;15;0.7;100;10;20;70;5
50;166.4578123;28833.25087;169.8035655;39.49541831;39.49541831;53.76202719;6624.998416;81.39409325;15.48601868;11.31608594;15;0.7;100;10;20;70;10
50;258.2137469;67973.58174;260.7174366;61.5200862;61.5200862;113.0577024;15044.9194;122.6577328;38.33583891;38.33583891;15;0.7;100;10;20;70;30
50;150.2215429;24475.35865;156.4460247;51.42702015;51.42702015;144.9721379;27012.25436;164.3540519;41.22718633;41.12078116;15;0.7;100;10;20;70;1
50;52.8487441;4624.710534;68.00522432;16.55429519;16.55429519;33.46329659;1866.102452;43.19840797;9.674284307;7.63917716;15;0.7;100;10;20;70;5
50;141.8098383;22951.35764;151.4970549;47.86927326;47.86927326;70.02114942;6366.683665;79.79150121;24.62918159;17.90361168;15;0.7;100;10;20;70;10
50;132.3098739;19045.86458;138.0067555;45.26516583;45.26516583;69.25096757;5979.674251;77.32835347;22.71983252;21.40184085;15;0.7;100;10;20;70;30
50;89.35500198;8349.702336;91.37670565;34.35938392;34.35938392;57.81927535;4472.184815;66.87439581;15.91151794;15.45734365;15;0.7;100;10;20;70;1
50;125.8452141;16109.72343;126.9240853;48.68394072;48.68394072;75.78981584;8487.05478;92.12521251;24.51344411;22.13042114;15;0.7;100;10;20;70;5
50;53.72039785;3042.874449;55.16225565;20.65210058;20.43320839;37.62945114;2187.607953;46.77187139;10.94035982;1.114883257;15;0.7;100;10;20;70;10
50;177.8763932;32867.75043;181.2946509;68.3067527;68.3067527;118.687004;19793.9518;140.6909798;34.39179718;33.10799365;15;0.7;100;10;20;70;30
51;135.0398076;20426.52601;142.921398;28.02990814;28.02990814;40.72143223;2756.102775;52.49859784;12.13985109;8.932763669;10;0.5;30;30;80;50;1
51;128.441744;18799.54111;137.1114186;26.59532516;26.59532516;39.7043694;2668.506944;51.65759329;11.8157954;7.429438447;10;0.5;30;30;80;50;5
51;96.01112925;10920.02839;104.4989397;19.81423253;19.81423253;29.92759673;1682.024256;41.01248902;9.217887652;6.819051726;10;0.5;30;30;80;50;10
51;144.4454453;23547.20268;153.4509781;29.95720443;29.95720443;46.98762391;3660.233356;60.49986245;14.06015001;7.131084408;10;0.5;30;30;80;50;30
51;12.91629842;234.1388255;15.30159552;3.135615929;-1.314445779;32.93426806;1610.504674;40.13109361;11.72380768;1.844499811;10;0.5;30;30;80;50;1
51;95.2663797;9422.966558;97.07196587;23.08417412;23.08417412;27.08376242;1324.697519;36.39639432;8.530270977;2.212860041;10;0.5;30;30;80;50;5
51;74.36410919;6366.403425;79.78974511;17.9759211;17.9759211;34.42688875;2154.049745;46.41174145;10.71343418;5.139197936;10;0.5;30;30;80;50;10
51;45.38969604;2641.063246;51.39127597;11.02964059;1.662706539;40.83800907;2471.588488;49.71507305;13.71470167;1.632072415;10;0.5;30;30;80;50;30
51;56.28805847;3766.119431;61.36871704;13.44556906;10.71203863;32.14366873;1666.067492;40.81749003;10.18788554;5.460663264;10;0.5;30;30;80;50;1
51;171.6326971;30307.20636;174.0896503;40.87366224;40.87366224;56.91860898;4391.871235;66.27119461;18.23615738;16.472098;10;0.5;30;30;80;50;5
51;172.9523664;31218.32157;176.6870724;41.02975723;41.02975723;75.97323082;12674.42852;112.5807645;21.79908623;19.27262973;10;0.5;30;30;80;50;10
51;194.6273781;44032.97311;209.8403515;45.55789081;45.55789081;37.96899754;1944.090954;44.0918468;13.65202381;4.564514048;10;0.5;30;30;80;50;30
51;74.5388236;8624.817081;92.8698933;23.49349586;23.49349586;126.2051147;26407.14145;162.5027429;31.31051384;31.23961791;10;0.5;30;30;80;50;1
51;70.0353299;7058.278975;84.01356424;22.63167064;13.50658619;35.70933322;1838.608631;42.87899989;11.54900366;-0.050479129;10;0.5;30;30;80;50;5
51;66.62644475;7993.438719;89.4060329;20.44926509;16.75325539;105.5816639;22117.749;148.7203718;24.99874871;22.82323413;10;0.5;30;30;80;50;10
51;126.294966;17999.73745;134.1631002;42.69480625;42.69480625;85.26649331;9443.912977;97.17979716;25.55621393;25.47013225;10;0.5;30;30;80;50;30
51;98.27471125;10114.30212;100.5698868;37.65158041;37.65158041;61.87817458;5044.854972;71.0271425;19.28100442;17.56188785;10;0.5;30;30;80;50;1
51;52.54405609;3228.723023;56.82185339;19.73588901;19.30406722;86.89727264;11947.5531;109.3048631;20.30876892;19.65657414;10;0.5;30;30;80;50;5
51;95.38737757;9620.01379;98.08166898;36.45418858;36.45418858;65.56155802;5269.039939;72.58815288;18.97408658;13.49799567;10;0.5;30;30;80;50;10
51;54.76470352;3381.976735;58.15476537;20.68241957;20.26869293;47.63675613;3542.867711;59.52199351;13.07874371;7.254931193;10;0.5;30;30;80;50;30
52;37.08986033;2776.188065;52.68954417;7.308063521;3.194260716;23.72168127;1118.719156;33.44725933;7.899947656;0.787839606;15;0.2;300;85;90;90;1
52;49.42581909;4783.270945;69.16119537;9.683987935;9.502966926;24.76194889;950.2488353;30.82610639;8.132212524;1.868546488;15;0.2;300;85;90;90;5
52;109.9141891;14309.74285;119.6233374;22.63896891;22.63896891;31.83565109;1532.786908;39.15082257;10.00900916;1.805920727;15;0.2;300;85;90;90;10
52;60.70165934;6339.258907;79.61946312;12.03622739;11.81857526;26.17451583;1150.21334;33.9147953;9.015713064;-4.643928453;15;0.2;300;85;90;90;30
52;52.98834625;3428.521075;58.5535744;12.693302;11.66832486;29.30584216;1411.463794;37.56945294;9.80631762;5.316290982;15;0.2;300;85;90;90;1
52;73.03909597;5810.250758;76.22500087;17.54943012;17.54943012;28.38442845;1252.164861;35.38594157;9.433603986;2.280353296;15;0.2;300;85;90;90;5
52;71.07010844;5758.025767;75.88165633;17.05408786;17.05408786;33.24900488;1753.725568;41.87750671;10.78593622;6.11659936;15;0.2;300;85;90;90;10
52;65.05897563;5534.510216;74.39428887;15.66302963;15.66302963;34.42112665;2217.033367;47.08538379;11.16924317;4.074918419;15;0.2;300;85;90;90;30
52;106.005173;12437.15028;111.5219722;25.03291922;25.03291922;29.72773938;1459.222444;38.19977021;9.308482995;2.741317406;15;0.2;300;85;90;90;1
52;143.0751704;21588.79031;146.9312435;34.05496603;34.05496603;37.09318613;2269.35153;47.63771122;11.54514521;10.32520075;15;0.2;300;85;90;90;5
52;137.2732108;20998.96412;144.9101933;32.34968302;32.18860656;23.38268362;968.2386759;31.1165338;7.959847358;1.265353522;15;0.2;300;85;90;90;10
52;202.0914551;45409.97454;213.0961627;47.61643514;47.61643514;28.423151;1367.441426;36.97893219;9.600474474;2.783693821;15;0.2;300;85;90;90;30
52;41.06570384;3688.245281;60.73092524;12.1975622;10.37791166;23.59996024;913.4490013;30.22331883;6.873411916;2.389960964;15;0.2;300;85;90;90;1
52;77.87243235;8325.858197;91.24614073;25.21287394;25.21287394;41.11716348;2289.41732;47.84785596;12.56853666;11.46718727;15;0.2;300;85;90;90;5
52;46.4795311;4342.65861;65.89885136;14.06383009;10.12359966;29.95905467;1448.901301;38.06443617;8.632331052;2.404652509;15;0.2;300;85;90;90;10
52;37.20106491;2520.551735;50.2050967;11.49544229;11.36277791;31.3408776;1733.609682;41.63663869;8.91664906;3.946635731;15;0.2;300;85;90;90;30
52;20.29061757;653.8898598;25.5712702;7.541163726;5.466735036;33.07816875;1940.330318;44.04918067;8.080667778;2.429152921;15;0.2;300;85;90;90;1
52;32.79608805;1437.089658;37.90896541;12.185638;11.44623683;39.95027167;2617.510068;51.16160736;9.738590222;7.234240243;15;0.2;300;85;90;90;5
52;43.38468541;2269.458288;47.63883172;16.24126119;15.7275642;31.70697368;1978.783201;44.48351606;8.492633073;1.005612669;15;0.2;300;85;90;90;10
52;12.16945348;288.1432378;16.97478241;5.057023996;-2.228922523;47.13314161;3163.891839;56.248483;12.9057236;0.209237433;15;0.2;300;85;90;90;30
53;76.60018361;8015.690618;89.53038936;15.52203495;15.52203495;28.15556894;1325.837263;36.41204832;9.216296514;2.63701878;2;0.6;90;100;90;80;1
53;55.78442078;4722.500647;68.7204529;11.18769268;11.18769268;25.306131;1194.534341;34.56203612;8.477522431;2.385558612;2;0.6;90;100;90;80;5
53;73.66858673;7256.43929;85.18473625;14.97580067;14.97580067;25.99787381;1003.000105;31.6701769;8.796919642;-0.595965537;2;0.6;90;100;90;80;10
53;131.3240092;19385.5051;139.2318394;27.24152795;27.24152795;39.11619275;2513.603931;50.13585474;11.88221176;4.164628982;2;0.6;90;100;90;80;30
53;82.04085683;7161.06306;84.62306459;19.75162674;19.75162674;33.95861611;1899.993451;43.58891431;10.50472963;8.364876747;2;0.6;90;100;90;80;1
53;54.39106333;3274.858272;57.22637741;13.04902759;13.04902759;32.1452956;1684.245505;41.03956025;10.27589968;4.185352902;2;0.6;90;100;90;80;5
53;67.05559275;4849.544631;69.63867195;16.17085983;16.17085983;35.56076465;2242.360082;47.35356462;10.89704857;6.017187508;2;0.6;90;100;90;80;10
53;86.75986471;8375.664402;91.51865603;20.84628228;20.84628228;51.28465037;4473.540003;66.88452738;16.10846352;8.316018771;2;0.6;90;100;90;80;30
53;79.58539663;7213.456339;84.93206897;18.62177671;18.62177671;43.50310736;4202.640175;64.82777318;12.12175781;10.35981622;2;0.6;90;100;90;80;1
53;129.5503022;17423.71231;131.9989102;30.78129634;30.78129634;48.42088798;4394.013817;66.2873579;13.85815128;13.05954568;2;0.6;90;100;90;80;5
53;133.547947;18629.71826;136.4907259;31.76660081;31.76660081;45.19075599;4602.99817;67.84539903;12.88927203;8.221157625;2;0.6;90;100;90;80;10
53;160.1060861;30500.20024;174.6430652;37.36085439;36.54230591;45.98790847;3315.054547;57.57651037;15.06860331;3.746594476;2;0.6;90;100;90;80;30
