Hyper_id,MAE_test,MSE_test,RMSE_test,MAPE_test,MPE_test,MAE_train,MSE_train,RMSE_train,MAPE_train,MPE_train,Window,Dropout Rate,Number of Neurons (each layer),Number of Epochs Filter Size,Batche Size,Prediction Window
6,14.285200653076176,384.48923847791974,19.60839714198791,5.741620148545423,0.9653053534641681,24.782308323011485,1313.2362521143511,36.2386016854176,6.9234450611192475,0.27660765639833335,40,0.6,40,100,90,80,5
6,20.483342285156247,627.5651806394259,25.051251079325876,8.84024527297342,-7.551676210767823,26.941742311552897,1554.0258221517604,39.421134206815516,7.554497871322575,-1.2063551408032482,40,0.6,40,100,90,80,10
6,51.572896525065104,3259.3042247134963,57.09031638302153,20.351432745925575,20.11401210274621,36.43469873878498,1909.2392850981066,43.6948427746125,11.872798531526318,4.1551664389608,40,0.6,40,100,90,80,30
7,71.64924672444661,7597.731083694059,87.16496477194296,14.044856453613622,14.044856453613622,35.79224164095792,2012.9278870511928,44.86566490147218,11.661946812956254,9.124339491843587,40,0.7,20,20,20,40,1
7,54.70846811930338,5458.345640625191,73.88061748946872,10.45814806517386,10.45814806517386,30.982658435226583,1495.144962969029,38.667104403730946,10.833235599313827,-1.9252367191512871,40,0.7,20,20,20,40,5
7,216.57523829142252,50019.89541975376,223.651280836381,44.37555488842136,44.37555488842136,65.43193628439494,8166.796950934792,90.37033224977539,17.742177096860768,16.029679791815862,40,0.7,20,20,20,40,10
7,42.55887095133463,3813.709315719475,61.755237152159616,8.052006115547522,2.0571225070978736,32.64238870810998,1761.4471364621943,41.96959776388373,11.000464413613772,0.7329478379643264,40,0.7,20,20,20,40,30
7,20.038890686035156,551.5924832499493,23.486006115343436,4.787707437973752,-0.16510508453599315,26.65592105518688,1121.5950791166204,33.49022363491502,9.44681970832828,-0.8834497569078342,40,0.7,20,20,20,40,1
7,63.519191691080735,4859.668276708902,69.71132100820427,15.136114907828457,15.136114907828457,41.02838820011244,2572.758979597083,50.722371588847096,13.681236364831825,11.640960268529627,40,0.7,20,20,20,40,5
7,54.233121744791674,4787.083776387367,69.18875469602966,12.926106336688253,11.835876263414617,36.406693694431105,2232.4456388644044,47.24876335804361,11.905862611275808,10.632249392620455,40,0.7,20,20,20,40,10
7,24.49336222330729,884.6564676749147,29.743175144474986,5.973747013665035,2.59785806727281,48.68899688349443,3490.184435835399,59.07778292924845,18.952653307483967,-16.106664045003708,40,0.7,20,20,20,40,30
7,129.24591237386068,18199.155638888937,134.90424618554056,30.327394454303025,30.327394454303025,30.943325361772015,1482.0011632095939,38.496768217729574,11.157691655946026,-2.3912611728052156,40,0.7,20,20,20,40,1
7,112.7944053141276,15058.629248419838,122.7136066148324,26.250484759181397,26.250484759181397,34.56406407487502,1854.589073731212,43.064940191891736,12.709957528841564,4.552630347414895,40,0.7,20,20,20,40,5
7,175.10702713012697,32571.77637921223,180.4765258398228,41.255208839224764,41.255208839224764,41.69571267678954,2789.9167077221437,52.81966213184389,14.003270670099393,11.893739467008462,40,0.7,20,20,20,40,10
7,246.23662053426108,61536.72075041834,248.06596048313105,58.52986828897902,58.52986828897902,85.49242918288331,10029.917372817588,100.14947514998562,28.767184515832895,28.74056040258182,40,0.7,20,20,20,40,30
7,88.55696111043294,9549.52074931967,97.72164933790091,27.3006038522611,27.3006038522611,44.93480345292526,2858.1488747412827,53.46165798720877,14.61147695759486,13.113151843812812,40,0.7,20,20,20,40,1
7,88.99634251912434,10772.473420984525,103.79052664373818,26.86002963610637,26.86002963610637,41.7110869871367,3073.0092522575287,55.43472965801789,12.048995816694607,9.121302060228361,40,0.7,20,20,20,40,5
7,53.486987101236984,3535.8625318688432,59.463119089641125,16.908363815382664,16.908363815382664,31.801160999129934,1670.02264305552,40.86591052522285,10.211150025711358,4.003353580148944,40,0.7,20,20,20,40,10
7,127.45165817260742,18758.555331046846,136.96187546557198,39.74616020911291,39.74616020911291,52.20006647782895,3546.1077798963993,59.54920469575055,19.60524848286563,11.034811042154518,40,0.7,20,20,20,40,30
7,138.86194427490236,19574.897669053847,139.91032009488737,57.00460366095742,57.00460366095742,119.97240067568693,18353.240079189654,135.4741306640853,33.19957780938179,32.93648553720416,40,0.7,20,20,20,40,1
7,101.94734898885092,10948.064792141276,104.63300049287164,41.09150478265452,41.09150478265452,171.39239939418408,35318.79919982353,187.9329646438419,46.03916225648834,46.03916225648834,40,0.7,20,20,20,40,5
7,62.263715057373055,4392.479916960793,66.27578680755735,24.981406586294604,24.872934939959652,52.35513548530171,4156.919050766123,64.47417351751105,17.236177734160695,8.659170089108871,40,0.7,20,20,20,40,10
7,129.87531377156574,17757.912325932793,133.258817066387,52.389990929522725,52.389990929522725,97.59210293066762,13120.432898655297,114.5444581752225,29.44577768811637,27.31099493518952,40,0.7,20,20,20,40,30
8,48.88586171468099,6126.545245295721,78.2722507999848,8.99434514602768,8.253127819893061,35.49699954384251,1949.776839611179,44.156277465510826,12.32444374845218,-0.9096516309309817,5,0.2,400,500,7,20,1
8,41.898718973795575,3903.7238936989384,62.47978788135359,7.936355210213063,1.7241179372152484,38.19355019733405,2519.378904270679,50.193414949280736,12.90753989272367,-5.74074067651071,5,0.2,400,500,7,20,5
8,55.75113321940104,6847.374242374851,82.74886248387256,10.460930259955074,10.17167001991562,32.25664424650659,1791.3615264543967,42.3244790452806,11.058145767458342,-4.337478430748551,5,0.2,400,500,7,20,10
8,40.051416320800776,2496.579762550308,49.965785919470015,7.999313361087918,-1.8697213560671042,34.64850590453554,2098.5943461375855,45.810417441206376,11.649503876902838,-4.866331893086869,5,0.2,400,500,7,20,30
8,51.04443400065104,2844.361690700545,53.33255751134146,12.228777980563143,10.278758655229025,36.31137760844984,2062.2642649908476,45.412159880266074,12.168411769951943,-0.5465905182336152,5,0.2,400,500,7,20,1
8,19.66585947672526,561.8168825114302,23.702676695078768,4.767335528363356,1.8485439078684596,38.786901985055074,2562.8416876812257,50.624516666149276,13.268084044993799,-3.3673846774510565,5,0.2,400,500,7,20,5
8,13.542177937825524,343.3367052511251,18.52934713504837,3.3275962959221,-0.602037742499355,40.69787237470242,2587.8387662198434,50.870804654731415,13.564923568284215,2.792772693443469,5,0.2,400,500,7,20,10
8,9.424908040364587,155.33774384266397,12.463456336131802,2.3101236511819963,-0.7756504903535061,36.72364852289447,2262.472591470064,47.56545586315834,12.622390670074774,-2.2350878448641365,5,0.2,400,500,7,20,30
8,68.12254659016928,6796.899480152879,82.4433107059201,17.04777140076231,-16.7480430858245,42.14247575940584,3130.6839918015994,55.95251550914936,14.249495468284353,-3.6234760497500114,5,0.2,400,500,7,20,1
8,65.86169657389324,5708.172487648903,75.55244858804315,16.34977205265801,-16.184218607988505,39.400478257748226,2696.968016716269,51.93234075907102,12.888859484466547,-0.6999094542867443,5,0.2,400,500,7,20,5
8,45.32370758056641,3130.6765201332805,55.952448741170215,11.373225081884405,-9.975522552051999,39.90351096222841,2709.993814740678,52.057600931474724,13.226935008645263,-0.5027313262435842,5,0.2,400,500,7,20,10
8,180.27439565022786,34583.10140216858,185.96532311742578,42.65940509937197,42.56112558031609,38.94701890475012,2522.7550136415302,50.227034688915595,13.053503102268504,0.8556580016440176,5,0.2,400,500,7,20,30
8,75.82876276652019,7860.472954624425,88.65930833603669,23.292848561221916,10.835761971307823,38.662630069130344,2305.342214955369,48.01397937013104,11.538182644940264,1.7205843775632879,5,0.2,400,500,7,20,1
8,73.55614044189453,8179.071192061619,90.43821754137804,22.130804538714933,14.092909205536106,42.125769204951645,2862.1428963719854,53.4989990221498,12.131784612302274,2.6708180367868297,5,0.2,400,500,7,20,5
8,73.15992833455404,8105.300877370586,90.0294445021771,22.21967875473722,13.098496636306207,43.081813226135004,3214.3398131684935,56.695148056676715,12.090334334987645,6.520740075238981,5,0.2,400,500,7,20,10
8,46.416962127685544,3302.8291379141924,57.47024567473322,14.011720327764952,8.829872450365201,32.79093534871602,1797.1372033314049,42.39265506348246,10.635041810135226,-0.9559306135344445,5,0.2,400,500,7,20,30
8,27.11980733235678,1073.3278021536319,32.761681918876384,11.143246166638937,-3.763660750160971,44.19051172517476,3220.040509330929,56.745400776899345,11.79725531765565,0.768423900989585,5,0.2,400,500,7,20,1
8,22.371347656250002,863.9687351662233,29.393345082964327,9.203294664577236,-1.6180627515381594,44.62205907736614,3547.124721799796,59.55774275272524,12.237905646451729,-1.7912804743192543,5,0.2,400,500,7,20,5
8,27.497082621256514,1063.1396608673053,32.605822499475536,11.030932600042096,-0.7780259506123631,50.15148651385,3956.9915449956056,62.90462260434924,13.309206780083652,8.025709045327156,5,0.2,400,500,7,20,10
8,17.587373504638677,518.9904246762636,22.781361343788557,6.922754063913936,1.7024619590756482,40.75694549286847,2977.5797016559322,54.56720353523655,10.990330201249645,3.8460242633229904,5,0.2,400,500,7,20,30
9,53.81672821044922,5531.519284648952,74.37418426207411,10.21818004788697,10.21818004788697,31.28396349052795,1536.0972436526463,39.19307647598803,11.095238102055859,-3.1260159614571243,1,0.6,400,120,90,90,1
9,85.65953623453775,10391.150485096468,101.93699272146726,16.833463308846934,16.833463308846934,32.80704142680921,1585.9069191382737,39.82344685155058,11.299908284459104,-2.0402011975155445,1,0.6,400,120,90,90,5
9,70.03784383138021,7914.978983754028,88.96616763553452,13.555825586261513,13.555825586261513,29.692107323179858,1337.3502299103416,36.56979942398292,10.443802686828917,-2.5718934057150564,1,0.6,400,120,90,90,10
9,82.92748413085937,9559.304943116857,97.77169806808541,16.34345076200017,16.34345076200017,29.75918724907769,1525.7480146214853,39.06082455122377,9.787097370462007,1.2572574462685722,1,0.6,400,120,90,90,30
9,84.98540720621743,7767.635224168863,88.13418873609074,20.274048696017804,20.26131835086128,36.91641779443665,2195.477050600229,46.855917989088944,12.089762834844072,2.4094502440850905,1,0.6,400,120,90,90,1
9,95.72436696370441,10136.7628417119,100.68149205147836,22.81464213280778,22.806222599555916,43.207095099198185,3350.2151616774586,57.88104319790253,13.64442917359441,7.5926586522579775,1,0.6,400,120,90,90,5
9,51.17671122233073,2987.8027261329876,54.66079697674548,12.178532351497056,12.178532351497056,35.628898802412316,2155.581944680111,46.42824511738637,11.55538891498028,3.8665861014657708,1,0.6,400,120,90,90,10
9,39.92195170084635,1846.6379382364826,42.97252538816497,9.562052287029333,8.331944507205188,45.65944605170356,3249.1109408853895,57.00097315735398,15.078917580218027,6.57186020271592,1,0.6,400,120,90,90,30
9,13.94027628580729,329.2643354127407,18.145642325713926,3.359470685211849,-1.0327361997094253,47.40066376050978,4092.1330359021226,63.969782209275365,13.946371795486717,9.522611302201337,1,0.6,400,120,90,90,1
9,84.34451629638671,8302.86238131411,91.12004379561124,20.636766846784,-20.636766846784,41.05087536621094,2807.8210843585175,52.988876987142476,13.236869898291081,5.473075735444661,1,0.6,400,120,90,90,5
9,56.58194458007813,3967.011449305959,62.98421587434394,13.88600765668489,-13.88600765668489,41.85008522845329,3094.164446112582,55.62521412194817,13.121753516004317,3.163710693753123,1,0.6,400,120,90,90,10
9,190.96266321818035,38674.49428096339,196.65831861623192,45.17268914522148,45.17268914522148,43.196599331325956,3029.4755848347013,55.04067209650243,14.325671649567179,2.3926953969035285,1,0.6,400,120,90,90,30
9,85.92096155802409,10078.967852665492,100.39406283573491,25.836685499585304,25.836685499585304,37.41665481854083,2283.2828566031208,47.78370911307661,10.375813078924722,9.222437795979161,1,0.6,400,120,90,90,1
9,61.77357966105142,5863.113852172309,76.5709726474224,18.326827647677554,14.48662503390506,44.87992553710938,3036.6560087829307,55.10586183685843,12.802648581238458,3.158802806745742,1,0.6,400,120,90,90,5
9,90.36617309570312,10761.707652029327,103.73865071432792,27.362010890920246,27.362010890920246,40.89544366065492,2665.401743537082,51.62752893115341,11.954267315942092,10.415803683970628,1,0.6,400,120,90,90,10
9,49.63722788492838,3723.9326314466975,61.0240332282839,14.857545933132329,10.576204470958485,51.27247552490235,5017.335823689181,70.8331548336595,14.017511336529347,4.929054113323507,1,0.6,400,120,90,90,30
9,19.945245768229174,560.104281833352,23.666522385710834,8.028268900022347,-0.4623811999565239,52.87440291944277,4673.169564938598,68.36058487855848,12.59466761316091,8.30779703804728,1,0.6,400,120,90,90,1
9,22.477314656575526,621.6458618199872,24.932826992140043,9.2222426810303,-2.639088969591296,48.329157509251644,3703.4289418782655,60.855804504404226,12.170033206690798,5.723944032040503,1,0.6,400,120,90,90,5
9,25.38701466878256,748.9724555082945,27.36736113527014,10.631962272619177,-5.621680801315164,53.840023764752324,4884.330705383761,69.8879868459792,13.173133219661612,6.608484865916678,1,0.6,400,120,90,90,10
9,61.09302551269532,4891.062551322635,69.9361319442435,26.335087437148996,-24.86537712035245,48.67854433186849,4051.2030828001984,63.64906191610524,12.925612561281351,2.8829182311012413,1,0.6,400,120,90,90,30
