Hyper_id;MAE_test;MSE_test;RMSE_test;MAPE_test;MPE_test;MAE_train;MSE_train;RMSE_train;MAPE_train;MPE_train;Window;Dropout Rate;Number of Neurons (each layer);Number of Epochs Filter Size;Batche Size;Prediction Window;
10;166.4578123;28833.25087;169.8035655;39.49541831;39.49541831;53.76202719;6624.998416;81.39409325;15.48601868;11.31608594;15;0.7;100;10;20;70;10
10;258.2137469;67973.58174;260.7174366;61.5200862;61.5200862;113.0577024;15044.9194;122.6577328;38.33583891;38.33583891;15;0.7;100;10;20;70;30
10;150.2215429;24475.35865;156.4460247;51.42702015;51.42702015;144.9721379;27012.25436;164.3540519;41.22718633;41.12078116;15;0.7;100;10;20;70;1
10;52.8487441;4624.710534;68.00522432;16.55429519;16.55429519;33.46329659;1866.102452;43.19840797;9.674284307;7.63917716;15;0.7;100;10;20;70;5
10;141.8098383;22951.35764;151.4970549;47.86927326;47.86927326;70.02114942;6366.683665;79.79150121;24.62918159;17.90361168;15;0.7;100;10;20;70;10
10;132.3098739;19045.86458;138.0067555;45.26516583;45.26516583;69.25096757;5979.674251;77.32835347;22.71983252;21.40184085;15;0.7;100;10;20;70;30
10;89.35500198;8349.702336;91.37670565;34.35938392;34.35938392;57.81927535;4472.184815;66.87439581;15.91151794;15.45734365;15;0.7;100;10;20;70;1
10;125.8452141;16109.72343;126.9240853;48.68394072;48.68394072;75.78981584;8487.05478;92.12521251;24.51344411;22.13042114;15;0.7;100;10;20;70;5
10;53.72039785;3042.874449;55.16225565;20.65210058;20.43320839;37.62945114;2187.607953;46.77187139;10.94035982;1.114883257;15;0.7;100;10;20;70;10
10;177.8763932;32867.75043;181.2946509;68.3067527;68.3067527;118.687004;19793.9518;140.6909798;34.39179718;33.10799365;15;0.7;100;10;20;70;30
11;135.0398076;20426.52601;142.921398;28.02990814;28.02990814;40.72143223;2756.102775;52.49859784;12.13985109;8.932763669;10;0.5;30;30;80;50;1
11;128.441744;18799.54111;137.1114186;26.59532516;26.59532516;39.7043694;2668.506944;51.65759329;11.8157954;7.429438447;10;0.5;30;30;80;50;5
11;96.01112925;10920.02839;104.4989397;19.81423253;19.81423253;29.92759673;1682.024256;41.01248902;9.217887652;6.819051726;10;0.5;30;30;80;50;10
11;144.4454453;23547.20268;153.4509781;29.95720443;29.95720443;46.98762391;3660.233356;60.49986245;14.06015001;7.131084408;10;0.5;30;30;80;50;30
11;12.91629842;234.1388255;15.30159552;3.135615929;-1.314445779;32.93426806;1610.504674;40.13109361;11.72380768;1.844499811;10;0.5;30;30;80;50;1
11;95.2663797;9422.966558;97.07196587;23.08417412;23.08417412;27.08376242;1324.697519;36.39639432;8.530270977;2.212860041;10;0.5;30;30;80;50;5
11;74.36410919;6366.403425;79.78974511;17.9759211;17.9759211;34.42688875;2154.049745;46.41174145;10.71343418;5.139197936;10;0.5;30;30;80;50;10
11;45.38969604;2641.063246;51.39127597;11.02964059;1.662706539;40.83800907;2471.588488;49.71507305;13.71470167;1.632072415;10;0.5;30;30;80;50;30
11;56.28805847;3766.119431;61.36871704;13.44556906;10.71203863;32.14366873;1666.067492;40.81749003;10.18788554;5.460663264;10;0.5;30;30;80;50;1
11;171.6326971;30307.20636;174.0896503;40.87366224;40.87366224;56.91860898;4391.871235;66.27119461;18.23615738;16.472098;10;0.5;30;30;80;50;5
11;172.9523664;31218.32157;176.6870724;41.02975723;41.02975723;75.97323082;12674.42852;112.5807645;21.79908623;19.27262973;10;0.5;30;30;80;50;10
11;194.6273781;44032.97311;209.8403515;45.55789081;45.55789081;37.96899754;1944.090954;44.0918468;13.65202381;4.564514048;10;0.5;30;30;80;50;30
11;74.5388236;8624.817081;92.8698933;23.49349586;23.49349586;126.2051147;26407.14145;162.5027429;31.31051384;31.23961791;10;0.5;30;30;80;50;1
11;70.0353299;7058.278975;84.01356424;22.63167064;13.50658619;35.70933322;1838.608631;42.87899989;11.54900366;-0.050479129;10;0.5;30;30;80;50;5
11;66.62644475;7993.438719;89.4060329;20.44926509;16.75325539;105.5816639;22117.749;148.7203718;24.99874871;22.82323413;10;0.5;30;30;80;50;10
11;126.294966;17999.73745;134.1631002;42.69480625;42.69480625;85.26649331;9443.912977;97.17979716;25.55621393;25.47013225;10;0.5;30;30;80;50;30
11;98.27471125;10114.30212;100.5698868;37.65158041;37.65158041;61.87817458;5044.854972;71.0271425;19.28100442;17.56188785;10;0.5;30;30;80;50;1
11;52.54405609;3228.723023;56.82185339;19.73588901;19.30406722;86.89727264;11947.5531;109.3048631;20.30876892;19.65657414;10;0.5;30;30;80;50;5
11;95.38737757;9620.01379;98.08166898;36.45418858;36.45418858;65.56155802;5269.039939;72.58815288;18.97408658;13.49799567;10;0.5;30;30;80;50;10
11;54.76470352;3381.976735;58.15476537;20.68241957;20.26869293;47.63675613;3542.867711;59.52199351;13.07874371;7.254931193;10;0.5;30;30;80;50;30
12;37.08986033;2776.188065;52.68954417;7.308063521;3.194260716;23.72168127;1118.719156;33.44725933;7.899947656;0.787839606;15;0.2;300;85;90;90;1
12;49.42581909;4783.270945;69.16119537;9.683987935;9.502966926;24.76194889;950.2488353;30.82610639;8.132212524;1.868546488;15;0.2;300;85;90;90;5
12;109.9141891;14309.74285;119.6233374;22.63896891;22.63896891;31.83565109;1532.786908;39.15082257;10.00900916;1.805920727;15;0.2;300;85;90;90;10
12;60.70165934;6339.258907;79.61946312;12.03622739;11.81857526;26.17451583;1150.21334;33.9147953;9.015713064;-4.643928453;15;0.2;300;85;90;90;30
