Date;Price;Open;High;Low;Vol.;Change %;Price_5D_MA;Open_5D_MA;High_5D_MA;Low_5D_MA;Vol._5D_MA;Change %_5D_MA;Price_10D_MA;Open_10D_MA;High_10D_MA;Low_10D_MA;Vol._10D_MA;Change %_10D_MA;Price_50D_MA;Open_50D_MA;High_50D_MA;Low_50D_MA;Vol._50D_MA;Change %_50D_MA;Price_100D_MA;Open_100D_MA;High_100D_MA;Low_100D_MA;Vol._100D_MA;Change %_100D_MA;Price_200D_MA;Open_200D_MA;High_200D_MA;Low_200D_MA;Vol._200D_MA;Change %_200D_MA;RSI EWMA;RSI SMA;Position_10D_MA_50D_MA;Position_50D_MA_200D_MA;Previous_Position_10D_MA_50D_MA;Previous_Position_50D_MA_200D_MA;GoldenCross_10D_MA_50D_MA;DeathCross_10D_MA_50D_MA;GoldenCross_50D_MA_200D_MA;DeathCross_50D_MA_200D_MA;K;D;Momentum;Price_Orig;Price_D1;Price_Orig_D1;Price_D5;Price_Orig_D5;Price_D10;Price_Orig_D10;Price_D30;Price_Orig_D30
23/08/2015;0.232759499;0.234593053;0.236927772;0.23772392;0.043696562;0.802782721;0.130255193;0.123775365;0.135937426;0.123725023;0.212645663;0.926083026;0.03501424;0.040876828;0.032268496;0.043328748;0.274267949;0.696769357;0.064596628;0.065571557;0.064386621;0.073604088;0.468279305;0.511577052;0.031700218;0.032223846;0.031749559;0.032741528;0.500601005;0.336317807;0.012210171;0.012303266;0.013706132;0.011787201;0.874092297;0.299348648;0.384915635;0.368318425;0;1;1;1;0;1;0;0;0.594008264;0.614757339;0.557509506;228.5;0.214423958;210.5;0.236121015;231.8;0.233981868;229.7;0.235611694;231.3
22/08/2015;0.234593053;0.236528471;0.238657172;0.233930453;0.076005094;0.802297363;0.119454006;0.130563513;0.141968619;0.110305503;0.28957366;0.728322092;0.040040208;0.046121832;0.037203678;0.048730514;0.275093312;0.695269902;0.065509197;0.066368519;0.065139387;0.074530211;0.468097784;0.517408456;0.031852811;0.032323989;0.031843782;0.032869256;0.502457974;0.339284777;0.012211388;0.012385296;0.013836802;0.011783483;0.873447558;0.291567224;0.391196137;0.390032935;0;1;1;1;0;1;0;0;0.605720123;0.626094612;0.499128644;230.3;0.232759499;228.5;0.230009168;225.8;0.232453906;228.2;0.231435265;227.2
21/08/2015;0.236528471;0.239889987;0.240488301;0.24288725;0.047298526;0.797362886;0.126148368;0.137231303;0.14842388;0.119030649;0.275515817;0.730269105;0.045177863;0.051794419;0.042715334;0.055006304;0.270865622;0.68865867;0.066312258;0.067221467;0.066017615;0.0756136;0.46667719;0.514964411;0.03195516;0.032503876;0.032028672;0.033110956;0.504297376;0.334952476;0.012302663;0.012338771;0.013902137;0.011769852;0.871099237;0.303202068;0.397545967;0.349856407;0;1;1;1;0;1;0;0;0.625127681;0.602334741;0.499524715;232.2;0.234593053;230.3;0.230416624;226.2;0.235713558;231.4;0.236426607;232.1
20/08/2015;0.239889987;0.230518488;0.241912513;0.238461538;0.096270693;0.842177641;0.132724036;0.143658378;0.154667106;0.125420896;0.293807642;0.734302204;0.05073435;0.056013227;0.047720818;0.059920908;0.270562989;0.716057797;0.067171732;0.068123812;0.066908388;0.076417406;0.470161593;0.51329217;0.032133805;0.032633691;0.032170895;0.03331532;0.504324979;0.337971958;0.012263719;0.012133084;0.013871252;0.011515818;0.870091067;0.318740056;0.408198316;0.360831152;0;1;1;1;0;1;0;0;0.627431907;0.431548337;0.500396071;235.5;0.236528471;232.2;0.22685138;222.7;0.234287461;230;0.236426607;232.1
19/08/2015;0.230416624;0.19761638;0.243540183;0.204425711;0.341568128;1;0.139038576;0.153286956;0.16173491;0.133949419;0.273379639;0.695431472;0.054866812;0.061614549;0.051924862;0.065064764;0.256109975;0.68681843;0.068080983;0.069124955;0.067883848;0.07740993;0.478270821;0.506045794;0.032264067;0.03290074;0.032307785;0.033555056;0.501712677;0.329254844;0.012055612;0.012166141;0.013834426;0.011401812;0.866446279;0.296986874;0.365497163;0.316966399;0;1;1;1;0;1;0;0;0.536964981;0.313728568;0.489860583;226.2;0.239889987;235.5;0.214423958;210.5;0.235102373;230.8;0.238158297;233.8
18/08/2015;0.186411327;0.263318733;0.262970498;0.180189673;0.262506822;0.57272286;0.148510386;0.170257324;0.168684917;0.150686952;0.170472134;0.535428691;0.060367454;0.071206636;0.055889879;0.074621733;0.18945737;0.536872955;0.069093105;0.070926353;0.068457833;0.079318094;0.454933607;0.41848898;0.032532035;0.033800174;0.032423342;0.034435394;0.481132951;0.265110539;0.012090905;0.012668115;0.013896198;0.011821898;0.851051153;0.231951074;0.100014803;0.077075184;0;1;1;1;0;1;0;0;0.116731518;0.122193047;0.456907478;183;0.230416624;226.2;0.232759499;228.5;0.236121015;231.8;0.237954569;233.6
17/08/2015;0.263318733;0.26474483;0.266531027;0.271338251;0.036019647;0.804562369;0.167857567;0.172327468;0.170923055;0.17337233;0.094695371;0.731659829;0.071298933;0.074299478;0.058955035;0.087459881;0.157057308;0.690226281;0.071273316;0.07069912;0.068257095;0.08198463;0.43154904;0.538761684;0.033639263;0.033540543;0.032256229;0.035793238;0.46789076;0.339678622;0.012723746;0.012391417;0.013700192;0.012442734;0.839604839;0.303425815;0.3660389;0.287158266;0;1;1;1;0;1;0;0;0.115606936;0.113378842;0.514654626;258.5;0.186411327;183;0.234593053;230.3;0.230009168;225.8;0.233268819;229
16/08/2015;0.26474483;0.267087705;0.267446592;0.27028451;0.099326906;0.802054684;0.16989911;0.175240113;0.173703058;0.175412294;0.102856339;0.722967805;0.074314514;0.077036002;0.061626501;0.090124943;0.159386664;0.696428571;0.071044344;0.070152444;0.067937169;0.081463904;0.434800623;0.55574136;0.033378739;0.033121425;0.032016228;0.035374684;0.473218251;0.349078402;0.012451137;0.012441615;0.013747709;0.012083368;0.838808088;0.278788783;0.377139469;0.28825545;0;1;1;1;0;1;0;0;0.142857143;0.158757186;0.511882129;259.9;0.263318733;258.5;0.236528471;232.2;0.230416624;226.2;0.235204238;230.9
15/08/2015;0.266985841;0.271264134;0.272431333;0.275026344;0.038166273;0.796958421;0.172771513;0.175938185;0.175846958;0.177452257;0.084142395;0.746888255;0.07699503;0.079943559;0.064396389;0.093219853;0.143658924;0.69370229;0.070493484;0.069490504;0.067341229;0.08090823;0.428029122;0.561572764;0.032958178;0.032511294;0.031605558;0.034810717;0.473245855;0.360499921;0.012496166;0.012594656;0.013933023;0.011928469;0.834322866;0.271081941;0.394419526;0.327680946;0;1;1;1;0;1;0;0;0.073529412;0.162703116;0.519090621;262.1;0.26474483;259.9;0.239889987;235.5;0.22685138;222.7;0.235204238;230.9
14/08/2015;0.271060405;0.26943058;0.273550356;0.276185458;0.048863016;0.81386507;0.17348368;0.175769684;0.175823399;0.177747192;0.084411016;0.755927961;0.079857039;0.082680083;0.066941312;0.096171481;0.141091129;0.696973828;0.069829798;0.068617797;0.06656337;0.080156847;0.427527968;0.571949232;0.032347807;0.031947525;0.031054443;0.034148498;0.482510621;0.357034081;0.012647075;0.012551804;0.014585187;0.011685587;0.83339507;0.294252188;0.426819815;0.326449661;0;1;1;1;0;1;0;0;0.25;0.221318921;0.521863118;266.1;0.266985841;262.1;0.230416624;226.2;0.214423958;210.5;0.235306102;231
13/08/2015;0.26943058;0.272079047;0.272634791;0.277449947;0.046971075;0.801003074;0.173364985;0.174999398;0.175517128;0.177403102;0.094350001;0.762951116;0.082565477;0.085074542;0.069331571;0.098922513;0.139834744;0.702971647;0.06895705;0.067952564;0.065791785;0.079367021;0.42827378;0.561529886;0.031785819;0.031465354;0.030529995;0.033539335;0.485695071;0.352491729;0.012505902;0.01234979;0.01443551;0.011477403;0.831132366;0.307776452;0.409348514;0.286419243;0;1;1;1;0;1;0;0;0.154150198;0.286103921;0.524001901;264.5;0.271060405;266.1;0.186411327;183;0.232759499;228.5;0.240195579;235.8
12/08/2015;0.272079047;0.277070388;0.278535097;0.280084299;0.059232309;0.794450736;0.172605341;0.178152757;0.178414927;0.176739499;0.124934444;0.723176413;0.084910929;0.087255209;0.072003037;0.101272352;0.141448786;0.706720284;0.068286726;0.067280745;0.06514566;0.078633112;0.427760788;0.561529886;0.031301989;0.030973911;0.030096214;0.033022529;0.488668729;0.35270178;0.012207737;0.011711916;0.014228813;0.010878873;0.82887665;0.315508154;0.429502353;0.291230283;1;1;1;1;0;0;0;0;0.256916996;0.289837801;0.511169202;267.1;0.26943058;264.5;0.263318733;258.5;0.234593053;230.3;0.245085057;240.6
11/08/2015;0.277070388;0.270041764;0.276703967;0.279030558;0.046097872;0.829881896;0.175691395;0.17986183;0.1801112;0.17927102;0.120022513;0.738196231;0.087060926;0.088438186;0.07333877;0.102776823;0.137312803;0.724168484;0.067609765;0.066368519;0.064336436;0.07785377;0.428628929;0.573449961;0.030810714;0.030284036;0.029561099;0.032431052;0.489378894;0.363992018;0.01181708;0.011197698;0.013767903;0.010249363;0.826032108;0.329504773;0.469143911;0.289074342;1;1;1;1;0;0;0;0;0.431818182;0.266673061;0.515842839;272;0.272079047;267.1;0.26474483;259.9;0.236528471;232.2;0.243964551;239.5
10/08/2015;0.270041764;0.270551085;0.272329603;0.276290832;0.038930326;0.807474519;0.177376855;0.184074333;0.182608491;0.182539878;0.116799059;0.711494333;0.088219691;0.091203215;0.075166615;0.104453232;0.136955146;0.696633043;0.066690559;0.065719752;0.06351153;0.077025502;0.426845293;0.560372181;0.030118464;0.029666486;0.028917539;0.031782588;0.488467976;0.360631203;0.01126091;0.01095773;0.013598032;0.009652072;0.823818327;0.323960819;0.397764114;0.201431585;1;1;1;1;0;0;0;0;0.170454545;0.12554952;0.507604563;265.1;0.277070388;272;0.266985841;262.1;0.239889987;235.5;0.243353367;238.9
09/08/2015;0.270551085;0.266170928;0.272227874;0.274710221;0.077132982;0.822035269;0.181531157;0.18886455;0.186896292;0.187307985;0.112948821;0.705792365;0.090928129;0.094424332;0.078288012;0.107290234;0.140559229;0.688999455;0.066036828;0.065028174;0.062827767;0.07625315;0.432211984;0.562558957;0.029498789;0.029119408;0.028410869;0.03117539;0.489953551;0.356298902;0.010778978;0.010387194;0.013096733;0.009116741;0.821948756;0.332960422;0.401466786;0.230123622;1;1;1;1;0;0;0;0;0.189393939;0.138843347;0.505703422;265.6;0.270041764;265.1;0.271060405;266.1;0.230416624;226.2;0.248752165;244.2
08/08/2015;0.266170928;0.285423245;0.285147508;0.274604847;0.13396398;0.754732244;0.186255193;0.193678839;0.191207652;0.192371028;0.101257403;0.704888394;0.094083319;0.098500613;0.081578133;0.110772008;0.132268921;0.67393675;0.065339957;0.064639572;0.062341605;0.075659033;0.433174832;0.547122888;0.028949827;0.028449932;0.027923754;0.03046601;0.494994969;0.364727196;0.010199686;0.00982033;0.012507528;0.008463686;0.818244561;0.334526651;0.355597553;0.220031915;1;1;1;1;0;0;0;0;0.023890785;0.119733477;0.505624208;261.3;0.270551085;265.6;0.26943058;264.5;0.186411327;183;0.245390649;240.9
07/08/2015;0.285321381;0.28430274;0.285859613;0.290937829;0.045261051;0.811923637;0.191002967;0.194208411;0.192786128;0.197065402;0.072924262;0.748487588;0.098076171;0.100638522;0.083701246;0.114497364;0.112946269;0.707333697;0.064948382;0.06360879;0.061507289;0.075043947;0.429654914;0.576794443;0.028278046;0.02743181;0.026990414;0.029721259;0.488816785;0.382240193;0.009614308;0.008975544;0.011746077;0.007821784;0.812019066;0.355161098;0.515337072;0.368481179;1;1;1;1;0;0;0;0;0.268456376;0.233890674;0.519565906;280.1;0.266170928;261.3;0.272079047;267.1;0.263318733;258.5;0.245492513;241
06/08/2015;0.28430274;0.287867984;0.287487284;0.293045311;0.036929234;0.798818961;0.1915727;0.194497268;0.193327993;0.197114557;0.072067232;0.751269036;0.100184285;0.102876201;0.086218048;0.117004814;0.114780408;0.705697928;0.06391303;0.062719617;0.06082039;0.073995506;0.443612257;0.56989109;0.02725828;0.026467468;0.026049963;0.028662101;0.490033852;0.378511789;0.008759973;0.008042607;0.011001256;0.006842822;0.810189683;0.364906523;0.504569587;0.51943975;1;1;1;1;0;0;0;0;0.146596859;0.287606143;0.520516477;279.1;0.285321381;280.1;0.277070388;272;0.26474483;259.9;0.240195579;235.8
05/08/2015;0.287867984;0.290822043;0.290844354;0.296733404;0.027978898;0.800841288;0.191857567;0.194954625;0.193893418;0.196721311;0.074791819;0.749878312;0.102376166;0.104358485;0.088481764;0.118136749;0.128774887;0.718443293;0.063017053;0.061217903;0.059920207;0.072524193;0.459392696;0.602564103;0.026301784;0.025300986;0.025150401;0.027485041;0.496304884;0.391324896;0.00781193;0.007119464;0.01015071;0.005852707;0.808877489;0.361450875;0.54180109;0.543727317;1;1;1;1;0;0;0;0;0.278761062;0.305549944;0.519961977;282.6;0.28430274;279.1;0.270041764;265.1;0.266985841;262.1;0.235204238;230.9
04/08/2015;0.290822043;0.286543751;0.290844354;0.296417281;0.043878479;0.82098366;0.192308605;0.195604554;0.194835791;0.196819623;0.08366911;0.747792226;0.103828112;0.104914341;0.089690954;0.119068088;0.130251369;0.733846783;0.061503848;0.059505422;0.058424084;0.070839697;0.463914922;0.613154961;0.025131286;0.024199411;0.024005504;0.026156673;0.504643675;0.386519981;0.006888226;0.006268556;0.009427272;0.004841526;0.807806417;0.351332538;0.573915929;0.604194242;1;1;1;1;0;0;0;0;0.407079646;0.304059457;0.519328264;285.5;0.287867984;282.6;0.270551085;265.6;0.271060405;266.1;0.231537129;227.3
03/08/2015;0.286543751;0.287664256;0.291963377;0.294731296;0.053374568;0.805452192;0.192949555;0.197674699;0.196037318;0.197729004;0.083797025;0.733328698;0.104372592;0.10595479;0.090604876;0.119798831;0.130031272;0.725463468;0.059778262;0.057911498;0.056840138;0.069134232;0.462427244;0.608009605;0.024025918;0.023274014;0.02305972;0.025066075;0.504974918;0.376621331;0.006063099;0.00504178;0.008816685;0.003542852;0.806275816;0.394540573;0.534186947;0.502375856;1;1;1;1;0;0;0;0;0.221238938;0.230007834;0.514654626;281.3;0.290822043;285.5;0.266170928;261.3;0.26943058;264.5;0.233981868;229.7
02/08/2015;0.28776612;0.28552511;0.28819939;0.291148577;0.042823358;0.815159359;0.194991098;0.200755843;0.198016303;0.199424878;0.085178505;0.723802239;0.105391746;0.105113879;0.091012626;0.119268684;0.138660895;0.758178844;0.05817214;0.056166084;0.055162096;0.067341397;0.461006649;0.616242175;0.023097336;0.022413525;0.022156602;0.024063903;0.50694732;0.372604106;0.004869221;0.004403906;0.008145515;0.002120259;0.805402185;0.345117343;0.546703369;0.570638836;1;1;1;1;0;0;0;0;0.274336283;0.284951753;0.511406844;282.5;0.286543751;281.3;0.285321381;280.1;0.272079047;267.1;0.232453906;228.2
01/08/2015;0.28552511;0.289803402;0.289928789;0.291359326;0.044678916;0.7972011;0.198005935;0.204246203;0.201691561;0.20367685;0.088593832;0.719351923;0.104554085;0.104786067;0.090323669;0.119168386;0.132855846;0.74931843;0.056410052;0.054509588;0.053531102;0.065691849;0.460276621;0.612211646;0.022232023;0.021556744;0.021333485;0.02321304;0.506204533;0.372682876;0.004227862;0.004244743;0.007959012;0.001453573;0.805707956;0.308099642;0.526608572;0.522646334;1;1;1;1;0;0;0;0;0.187772926;0.385039798;0.509980989;280.3;0.28776612;282.5;0.28430274;279.1;0.277070388;272;0.235713558;231.4
31/07/2015;0.289803402;0.293572374;0.29491353;0.2971549;0.053229034;0.798414496;0.201448071;0.206292275;0.204919191;0.206011748;0.105389053;0.733745915;0.104232982;0.103546079;0.089395686;0.11888182;0.131801216;0.764653762;0.054734243;0.052668671;0.051827968;0.064017837;0.459144092;0.620701484;0.021372293;0.020675855;0.020515701;0.022346457;0.508859495;0.374652103;0.004073302;0.004032934;0.007911496;0.001317262;0.804009617;0.313046937;0.568245075;0.541289451;1;1;1;1;0;0;0;0;0.381974249;0.532606391;0.51473384;284.5;0.28552511;280.3;0.287867984;282.6;0.270041764;265.1;0.234287461;230
30/07/2015;0.293572374;0.295304064;0.296032553;0.300316122;0.044242314;0.804157903;0.203465875;0.206581133;0.206002921;0.207510999;0.098571191;0.75154718;0.103018373;0.102405861;0.088298979;0.117921825;0.130673221;0.762472737;0.052879239;0.050722371;0.049946052;0.062113169;0.457628791;0.62541806;0.020466041;0.019488973;0.019561028;0.021210662;0.512964901;0.391639973;0.003850591;0.003868875;0.007793892;0.001106599;0.801701484;0.308273667;0.606891216;0.599034211;1;1;1;1;0;0;0;0;0.56147541;0.691859404;0.520516477;288.2;0.289803402;284.5;0.290822043;285.5;0.270551085;265.6;0.235102373;230.8
29/07/2015;0.295304064;0.300702862;0.300508647;0.302002107;0.057303984;0.794369843;0.203750742;0.206268204;0.206332752;0.207855089;0.09813628;0.757457757;0.101915452;0.100282204;0.086822643;0.116274072;0.130361417;0.779580153;0.050918045;0.048710205;0.048095501;0.06011414;0.459270367;0.628505274;0.019275073;0.018233475;0.018423242;0.019962861;0.514924755;0.395552171;0.003689947;0.003899483;0.007810523;0.000933112;0.799770759;0.294625099;0.624875895;0.538110668;1;1;1;1;0;0;0;0;0.631147541;0.786882026;0.522496831;289.9;0.293572374;288.2;0.286543751;281.3;0.266170928;261.3;0.236121015;231.8
28/07/2015;0.300702862;0.300295406;0.304069176;0.309378293;0.052537748;0.809982204;0.203442136;0.201766844;0.205036988;0.205249834;0.108791588;0.800361588;0.09983526;0.097730965;0.084544867;0.114569005;0.123199105;0.786395856;0.048890482;0.046342371;0.046063032;0.057901929;0.464455537;0.646771289;0.018015252;0.016896378;0.017203678;0.018695409;0.515399035;0.399254319;0.00372524;0.003779499;0.007812899;0.000888501;0.797238977;0.305364956;0.682860836;0.585295578;1;1;1;1;0;0;0;0;0.854330709;0.882114653;0.536280101;295.2;0.295304064;289.9;0.28776612;282.5;0.285321381;280.1;0.230009168;225.8
27/07/2015;0.300295406;0.298461852;0.303865717;0.301369863;0.092450428;0.813945963;0.199002967;0.197722841;0.200207322;0.200825817;0.097279251;0.795772199;0.097336237;0.095607309;0.082351452;0.112061554;0.124079492;0.77917121;0.046504528;0.044066747;0.043798459;0.055410133;0.465603851;0.641668811;0.016673552;0.015553718;0.015875668;0.017247173;0.514761643;0.399726934;0.003608408;0.003796639;0.007780825;0.000789366;0.794944821;0.295544948;0.680381199;0.513233199;1;1;1;1;0;0;0;0;0.845238095;0.882902057;0.534775032;294.8;0.300702862;295.2;0.28552511;280.3;0.28430274;279.1;0.230416624;226.2
26/07/2015;0.298461852;0.294794744;0.299593082;0.303582719;0.033836638;0.819123119;0.195014837;0.193582553;0.195424775;0.197999361;0.079013009;0.797023851;0.095256045;0.093597674;0.079933073;0.110069922;0.124180369;0.777194656;0.044208172;0.041810883;0.041546433;0.053239859;0.458232543;0.641197153;0.015326269;0.014357563;0.014636549;0.015942385;0.515195772;0.391114845;0.003635182;0.003712161;0.007841409;0.000776974;0.79077236;0.304121917;0.669650736;0.351201509;1;1;1;1;0;0;0;0;0.928571429;0.848225892;0.535091888;293;0.300295406;294.8;0.289803402;284.5;0.287867984;282.6;0.22685138;222.7
25/07/2015;0.294794744;0.293979831;0.297456765;0.301791359;0.043005276;0.811033813;0.190931751;0.19136798;0.192503416;0.194853393;0.084257518;0.776997427;0.093287541;0.093027565;0.079904952;0.108221573;0.164256303;0.753067067;0.041935045;0.039630763;0.039498281;0.050954256;0.46153148;0.638238573;0.014125997;0.013144718;0.013489874;0.014663143;0.520219624;0.393057817;0.00354269;0.00351382;0.007761819;0.000534092;0.790346028;0.312077367;0.648145937;0.50670632;1;1;1;1;0;0;0;0;0.852216749;0.595725785;0.528675539;289.4;0.298461852;293;0.293572374;288.2;0.290822043;285.5;0.214423958;210.5
24/07/2015;0.293979831;0.281654273;0.29491353;0.290832455;0.087611424;0.844280861;0.188771513;0.188094264;0.189699854;0.191682847;0.084257518;0.788540435;0.0927291;0.092785268;0.080186159;0.107806052;0.173518704;0.747887132;0.039738242;0.03753956;0.037409354;0.048724571;0.461223684;0.633564874;0.012908977;0.011876238;0.012273865;0.013338704;0.523175717;0.396891246;0.003345536;0.003175905;0.007572941;0.000213141;0.78874903;0.325278441;0.643424928;0.587221943;1;1;1;1;0;0;0;0;0.743243243;0.389679923;0.532240177;288.6;0.294794744;289.4;0.295304064;289.9;0.286543751;281.3;0.232759499;228.5
23/07/2015;0.281654273;0.283182235;0.283214649;0.290410959;0.019792614;0.804643262;0.185543027;0.188286835;0.187179004;0.191363335;0.06361206;0.752590223;0.092491763;0.095079958;0.081198504;0.10925321;0.172775877;0.704607415;0.037631037;0.035833665;0.035436479;0.046847861;0.45848904;0.615641883;0.01163613;0.010921169;0.011134301;0.012167539;0.527358914;0.379798351;0.002982869;0.003243243;0.007561062;0;0.784957472;0.293953858;0.564991471;0.52223056;1;1;1;1;0;0;0;0;0.197309417;0.162244354;0.520833333;276.5;0.293979831;288.6;0.300702862;295.2;0.28776612;282.5;0.234593053;230.3
22/07/2015;0.283182235;0.280941224;0.283214649;0.289251844;0.040494815;0.815402039;0.185732938;0.188744193;0.188333412;0.191486224;0.07635238;0.749808775;0.094739487;0.099797611;0.085922781;0.110528427;0.235714351;0.66773446;0.035912088;0.033989455;0.033792939;0.044939697;0.462853422;0.62310265;0.010677772;0.010149695;0.010410741;0.011080871;0.5378282;0.368560626;0.003049805;0.003693796;0.007993462;7.93E-05;0.784234105;0.2691428;0.577878091;0.557123632;1;1;1;1;0;0;0;0;0.236;0.165329042;0.519961977;278;0.281654273;276.5;0.300295406;294.8;0.28552511;280.3;0.236528471;232.2
21/07/2015;0.280941224;0.285423245;0.286978637;0.290094837;0.048753866;0.795825918;0.186183976;0.189490408;0.189063752;0.190896355;0.094759328;0.746540574;0.099360585;0.103332288;0.091209471;0.114253783;0.281879625;0.72035169;0.034053765;0.032438342;0.032303089;0.043028039;0.471077087;0.607109167;0.009903643;0.009428294;0.009704958;0.010261449;0.537587296;0.365934989;0.003501312;0.004156591;0.008440117;0.000556398;0.782520041;0.268148369;0.563070201;0.495712679;1;1;1;1;0;0;0;0;0.09273183;0.140953316;0.519011407;275.8;0.283182235;278;0.298461852;293;0.289803402;284.5;0.239889987;235.5
20/07/2015;0.28552511;0.280126312;0.285350966;0.288198103;0.043005276;0.824462061;0.186919881;0.190742123;0.191937992;0.190871777;0.145413613;0.741951186;0.100882337;0.101764488;0.092699868;0.113293787;0.332180883;0.775627045;0.032490783;0.03086747;0.030753645;0.041343543;0.470394412;0.606980533;0.009179758;0.008610458;0.008956508;0.009445956;0.538651289;0.371002468;0.003964989;0.004613266;0.008860638;0.001022334;0.780341205;0.269714598;0.59947406;0.562124086;1;1;1;1;0;0;0;0;0.186788155;0.173382326;0.517427123;280.3;0.280941224;275.8;0.294794744;289.4;0.293572374;288.2;0.230416624;226.2
19/07/2015;0.280126312;0.282469186;0.284028484;0.289462592;0.028888485;0.802459149;0.188130564;0.193606624;0.195212741;0.193329565;0.158333014;0.725123427;0.099332663;0.101051851;0.091617221;0.112505731;0.343451666;0.758519629;0.030904572;0.029599576;0.029379846;0.039847766;0.471530888;0.591544464;0.008357246;0.008028144;0.008302281;0.008606884;0.545052811;0.357926797;0.004411629;0.005029537;0.009301353;0.001457291;0.778600932;0.271554296;0.565959716;0.559247296;1;1;1;1;0;0;0;0;0.135021097;0.197899482;0.512040558;275;0.28552511;280.3;0.293979831;288.6;0.295304064;289.9;0.186411327;183
18/07/2015;0.282469186;0.285117653;0.28819939;0.290937829;0.056030562;0.801407539;0.19095549;0.197289555;0.199429864;0.196131442;0.177942362;0.716918156;0.0987463;0.099940139;0.090520514;0.111459766;0.36094935;0.777603599;0.029626975;0.02826911;0.028062505;0.038460329;0.471100764;0.59437441;0.007772927;0.007427285;0.007726277;0.007856238;0.548769257;0.358583206;0.004822975;0.005483762;0.009730189;0.001868703;0.777477443;0.27105708;0.583756353;0.589997083;1;1;1;1;0;0;0;0;0.19375;0.253145281;0.509347275;277.3;0.280126312;275;0.281654273;276.5;0.300702862;295.2;0.263318733;258.5
17/07/2015;0.285117653;0.284099012;0.28636826;0.286722866;0.092850646;0.811600065;0.194587537;0.204799846;0.206191396;0.198195984;0.25299001;0.682080523;0.0970989;0.098358086;0.088495824;0.109625745;0.388323872;0.760836968;0.028286328;0.02685302;0.026625975;0.037055417;0.467332242;0.598362062;0.00717;0.006941405;0.007223162;0.007207774;0.55486212;0.351940346;0.005244057;0.00596982;0.010183972;0.002312334;0.77502254;0.268968775;0.603600166;0.610265659;1;1;1;1;0;0;0;0;0.257201646;0.32941323;0.496752218;279.9;0.282469186;277.3;0.283182235;278;0.300295406;294.8;0.26474483;259.9
16/07/2015;0.284099012;0.290720179;0.299389624;0.289989463;0.192832454;0.790486976;0.201994065;0.210023349;0.21431937;0.2051761;0.298975402;0.739030665;0.096386888;0.097103845;0.087792807;0.109052613;0.421705199;0.78332879;0.026859401;0.025486328;0.025302361;0.035779813;0.460856698;0.596046651;0.006682447;0.006509306;0.006803604;0.006832451;0.551100505;0.349130914;0.00570165;0.006439962;0.010624687;0.002806771;0.770682341;0.269416269;0.598152949;0.586394676;1;1;1;1;0;0;0;0;0.29601518;0.411889023;0.51528834;278.9;0.285117653;279.9;0.280941224;275.8;0.298461852;293;0.266985841;262.1
15/07/2015;0.290720179;0.292248141;0.299491353;0.298735511;0.079752592;0.804885941;0.203845697;0.206123775;0.213942421;0.203553961;0.318482418;0.800013907;0.094474228;0.093569168;0.083715306;0.106588148;0.386462221;0.810932388;0.025482251;0.023895697;0.023552179;0.034385386;0.443422844;0.606294486;0.00624886;0.006047535;0.006236489;0.006409967;0.543025202;0.350181169;0.00615194;0.006950507;0.011014323;0.003271469;0.761614051;0.265562848;0.645810369;0.595774316;1;0;1;0;0;0;0;0;0.419354839;0.525416229;0.534299747;285.4;0.284099012;278.9;0.28552511;280.3;0.294794744;289.4;0.271060405;266.1
14/07/2015;0.292248141;0.298054395;0.302238047;0.301475237;0.084664362;0.792913768;0.2;0.202055701;0.208853602;0.19974439;0.321283754;0.799388081;0.091011895;0.089179328;0.079145693;0.102303989;0.375319828;0.826404035;0.023879448;0.022384103;0.021880411;0.032728849;0.438198212;0.601577909;0.005785499;0.005429985;0.00564804;0.005783118;0.543529595;0.358635719;0.006676468;0.007345964;0.011434844;0.003692794;0.758306484;0.274189539;0.656943929;0.626060265;1;0;1;0;0;0;0;0;0.498275862;0.695815867;0.534220532;286.9;0.290720179;285.4;0.280126312;275;0.293979831;288.6;0.26943058;264.5
13/07/2015;0.298054395;0.316899256;0.317395727;0.299789252;0.26949245;0.760880116;0.196178042;0.196495198;0.20279885;0.195148327;0.326080561;0.827063487;0.086697939;0.083749038;0.073493434;0.09743237;0.364571774;0.84398855;0.022352969;0.020612344;0.02018355;0.031068816;0.43185289;0.613926764;0.005165824;0.004717856;0.004912035;0.005081598;0.540054053;0.363178071;0.007067125;0.007713263;0.011743701;0.004086857;0.754369902;0.276203262;0.699275474;0.683653131;1;0;1;0;0;0;0;0;0.625;0.802869997;0.542934094;292.6;0.292248141;286.9;0.282469186;277.3;0.281654273;276.5;0.272079047;267.1
12/07/2015;0.316899256;0.306203524;0.321464903;0.316649104;0.223649263;0.87785148;0.189744807;0.186312977;0.192644772;0.189937818;0.289215498;0.844795216;0.08137879;0.076195091;0.066547622;0.092918959;0.312500573;0.875;0.020567651;0.018303788;0.017962889;0.029429753;0.405982282;0.635537261;0.004451243;0.003644099;0.003923583;0.004417414;0.52858351;0.379798351;0.007434659;0.007988736;0.012008605;0.004561468;0.741630615;0.283412888;0.862497606;0.791452272;1;0;1;0;0;0;0;0;0.923317684;0.867866141;0.5502218;311.1;0.298054395;292.6;0.285117653;279.9;0.283182235;278;0.277070388;272
