Hyper_id;MAE_test;MSE_test;RMSE_test;MAPE_test;MPE_test;MAE_train;MSE_train;RMSE_train;MAPE_train;MPE_train;Window;Dropout Rate;Number of Neurons (each layer);Number of Epochs; Batche Size; Prediction Window
9;72.00995647;10473.27555;87.02929098;18.00306742;-1.337866348;41.72192947;3003.625818;53.48545176;12.94383642;-1.144155525;1;0.2;300;30;30;10
7;77.16204139;9335.335754;95.97755583;20.85600841;6.061880977;34.98757482;2320.611202;46.85778068;11.21131654;-0.327948704;10;0.3;800;170;50;30
18;55.00080549;6025.44393;67.65342051;14.02610908;6.389284105;43.29733021;3098.18102;55.08510182;13.31862406;0.318198617;1;0.4;400;100;10;1
10;68.24686493;7522.546953;80.85054809;18.83015201;4.764072556;20.7300879;830.0720305;28.76122682;6.776213317;-0.422304736;40;0.3;400;70;40;5
1;72.2389785;8776.865652;86.2355579;18.36531257;11.30236252;22.33623017;936.6769023;30.54508571;7.412807805;-0.53205607;40;0.5;600;85;20;10
8;80.19470667;10219.12732;96.89906731;20.88373879;9.888609542;14.23283458;342.9357985;18.36927469;4.792210704;0.863500872;30;0.5;800;20;50;30
19;58.51881632;6426.781497;70.86682352;15.1625751;5.3768949;41.05980681;2771.20084;52.00837988;12.79468899;0.215520306;2;0.2;700;85;25;1
12;75.205167;8336.905897;88.93889638;20.34957238;6.976764972;20.76579036;845.1556566;29.04133573;6.750841662;-0.221147892;40;0.7;600;85;50;5
12;71.28803169;8442.40584;85.58926183;18.42691275;9.946697328;21.41657317;855.6321449;29.21351201;7.095866595;-1.408948306;40;0.7;600;85;50;10
10;81.4492831;11065.03231;95.58671071;21.21643146;11.33862603;22.034502;904.893026;30.030967;7.354117873;-0.086704841;40;0.3;400;70;40;30
